"","Text","Verified","Protected","Location","Followers","VerifiedRetweet","Source"
"5330","My first set of ML/NLP results for the UT �Why Don�t People Take Their Life-Saving Meds?� Project are in! #mathninja #gettingstuffdone #NLP #statsinR #Rstats #useR #nolimitsoldier https://t.co/mbw1JyxbKl",FALSE,FALSE,"Salt Lake City, UT",242,NA,"Twitter for iPhone"
"5331","My first set of ML/NLP results for the UT �Why Don�t People Take Their Life-Saving Meds?� Project are in! #mathninja #gettingstuffdone #NLP #statsinR #Rstats #useR #nolimitsoldier https://t.co/I4enZwdn99",FALSE,FALSE,"Salt Lake City, UT",1161,NA,"Twitter for iPhone"
"5332","Last year I did a talk called ""Take a Sad Plot &amp; Make It Better"" <U+0001F62D>

Now I'm looking for brave souls (#rstats, #python, #Excel!) to share their sad plots with me for a Sad Plot Showcase. 

No shame, just sharing! <U+0001F91D>

https://t.co/E0HNX1CRfU

#dataviz #ggplot2 #TidyTuesday https://t.co/T5ildPrDq0",FALSE,FALSE,"Berlin, Deutschland",678,FALSE,"Twitter Web App"
"5333","my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,"",176,FALSE,"Twitter for iPhone"
"5334","flock of #rstats devotees! tonight we mount the steed of geofacet and ride towards the clouds made possible by Google trends. It's rent vs. buy.  fearless riders @philmassicotte and @hafenstats made it mostly possible. https://t.co/UagUKzX7tS https://t.co/F63iNBgqLb",FALSE,FALSE,"Valley of the Volsci",72,NA,"Twitter Web App"
"5335","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"",2651,FALSE,"Twitter for iPad"
"5336","my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,"Little Rock, AR",426,FALSE,"Twitter Web App"
"5337","Lecture 9: Spatial analysis in R. https://t.co/8kx8Vsga6q #rstats #spatial https://t.co/fVTljIYoxY",FALSE,FALSE,"Raleigh, NC, USA",268,FALSE,"Twitter for iPhone"
"5338","R<U+306E><U+304A><U+3059><U+3059><U+3081><U+30D1><U+30C3><U+30B1><U+30FC><U+30B8><U+4E00><U+89A7><U+3002><U+6BD4><U+8F03><U+7684><U+65B0><U+3057><U+3044><U+3082><U+306E><U+3092><U+4E2D><U+5FC3><U+306B><U+3002>
https://t.co/j1pToBCcWP
#rstats",FALSE,FALSE,"West Hollywood, CA",782,FALSE,"TweetDeck"
"5339","Income pins earn daily profits for
<U+0001F1FA><U+0001F1F2> https://t.co/S6u4xHrIQc.
#BigData<U+0001F4B5>#Analytics #DataScience #IoT #IIoT #Python #RStats<U+0001F6F8>#JavaScript #ReactJS #VueJS<U+0001F98E>#GoLang #CloudComputing<U+0001F680>#Serverless #DataScientist #Linux #Mathematics<U+0001F6A7>#Books #foodfactory<U+0001F43C>#factory #Duke https://t.co/UH35doQ7VX",FALSE,FALSE,"West Hollywood, CA",782,NA,"TweetDeck"
"5340","Free eBook: Introduction to Applied Linear Algebra �Vectors, Matrices, and Least Squares. #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Mathematics #Books
https://t.co/KfJkkopIEk https://t.co/TbiQLkjKpC",FALSE,FALSE,"West Hollywood, CA",782,FALSE,"TweetDeck"
"5341","Best way to learn #drake? Read the book https://t.co/FGAOVXemm2 says @dobbleobble @RLadiesNYC #rstats",FALSE,FALSE,"Helsinki, Finland",1583,FALSE,"Twitter for Android"
"5342","Last year I did a talk called ""Take a Sad Plot &amp; Make It Better"" <U+0001F62D>

Now I'm looking for brave souls (#rstats, #python, #Excel!) to share their sad plots with me for a Sad Plot Showcase. 

No shame, just sharing! <U+0001F91D>

https://t.co/E0HNX1CRfU

#dataviz #ggplot2 #TidyTuesday https://t.co/T5ildPrDq0",FALSE,FALSE,"Seattle, WA",76,FALSE,"Twitter for iPhone"
"5343","<U+0001F496> Woah! Very cool Shiny app by @JoannaMelon!
<U+0001F5B1> ""rpivotTableMD: rpivotTable dynamically interacting w/ Rmarkdown reports""
https://t.co/QaTiH9V5Z0 #rstats #rshiny https://t.co/iIg4RiPPvt",FALSE,FALSE,"Santa Monica, CA",189,FALSE,"Twitter for iPhone"
"5344","Finally bit the bullet and bought a 3d printer to play around with the huge repository of Alaska elevation data. Here's my first print of Westchester Lagoon with the railroad and Cook Inlet at the far end. Room to improve with settings tweaks? #rayshader #rstats #lidar #3dprinted https://t.co/CKwEGbsOwh",FALSE,FALSE,"Denver, CO",365,FALSE,"Twitter for Android"
"5345","R is hard to google. So I vote we rename R to Roo, and the mascot could be Roo <U+0001F998>from Pooh, and his buddy could be a cute little snake <U+0001F40D> for like Python. Think of all the fan art of the tiny snek and Roo cuddling. And then #Python people and #Rstats people could be friends. <U+2764><U+FE0F>.",FALSE,FALSE,"Connecticut, USA",62,FALSE,"Twitter for Android"
"5346","Last year I did a talk called ""Take a Sad Plot &amp; Make It Better"" <U+0001F62D>

Now I'm looking for brave souls (#rstats, #python, #Excel!) to share their sad plots with me for a Sad Plot Showcase. 

No shame, just sharing! <U+0001F91D>

https://t.co/E0HNX1CRfU

#dataviz #ggplot2 #TidyTuesday https://t.co/T5ildPrDq0",FALSE,FALSE,"Connecticut, USA",62,FALSE,"Twitter for Android"
"5347","I became the one of the maintainers of #ggplot2-exts, a nice showcase of ggplot2 extension packages<U+0001F4E6> by @emaasit. If you notice some must-know extension is not listed here, please send us a PR! #rstats

Gallery: https://t.co/BMl5U7jbor
repo: https://t.co/8qrfXVTNmm https://t.co/D4aSGlcol4",FALSE,FALSE,"",355,FALSE,"Twitter for iPhone"
"5348","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"Brussels, Duisburg, Ljubljana, Zagreb",342,FALSE,"Twitter Web App"
"5349","Free eBook: Introduction to Applied Linear Algebra �Vectors, Matrices, and Least Squares. #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Mathematics #Books
https://t.co/KfJkkopIEk https://t.co/TbiQLkjKpC",FALSE,FALSE,"",2205,FALSE,"Twitter for iPhone"
"5350","Mobile AI Through Machine Learning Algorithms. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #ReinforcementLearning
https://t.co/3KKLVjiFhH https://t.co/El8lLuLiPh",FALSE,FALSE,"",2205,FALSE,"Twitter for iPhone"
"5351","Creating a Zoo of Atari-Playing Agents for Deep #Reinforcementlearning. #BigData #Analytics #DeepLearning #MachineLearning #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/xYyR3euVAh https://t.co/mu48u4cR28",FALSE,FALSE,"",2205,FALSE,"Twitter for iPhone"
"5352","my #ggplot2 flipbook project is online! <U+0001F60E><U+0001F913><U+0001F913> Incrementally walks through plotting code (#MakeoverMonday, soon #TidyTuesday plots). Using #xaringan with reveal function; thanks, @statsgen @grrrck. #rstats. https://t.co/bBBzv0iZLw https://t.co/tFtD78IOHZ",FALSE,FALSE,"California, USA",80,FALSE,"Twitter Web Client"
"5353","Build a small #rstats <U+0001F4E6> with devtools and @rstudio
https://t.co/OsCnzPEKjW

I�m joining @hadleywickham to update the R Packages book. Drafting this new chapter was step 1. Feedback welcome!

Thx again to @zorroxinxsindi  for #bookdown-ification.",FALSE,FALSE,"Moss Beach, CA",6641,FALSE,"Twitter for iPhone"
"5354","Free eBook: Introduction to Applied Linear Algebra �Vectors, Matrices, and Least Squares. #BigData #Analytics #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Mathematics #Books
https://t.co/KfJkkopIEk https://t.co/TbiQLkjKpC",FALSE,FALSE,"Vienna, VA",52,FALSE,"Twitter Web Client"
"5355","It is incredibly easy to speed up your #rstats purrr functions with parallelization. Thanks to the furrr package, by @dvaughan32,  less than one line of code is required. Here is a blog post to walk you through it | https://t.co/xhxlPiPK03 https://t.co/LCqVJDIrRy",FALSE,FALSE,"",193,FALSE,"Twitter for Android"
"5356","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"Beograd, Srbija",3984,FALSE,"Twitter Web Client"
"5357","The February @OHSUoctri BERD program seminar will host @datapointier and @M_Niederhausen as they introduce R and @rstudio to people with no prior experience. If you have ever though about learning R/Rstudio, Feb 26 is your last chance! (not really, but why wait?) #rstats https://t.co/WQRr9GCq0f",FALSE,FALSE,"Portland, OR",85,FALSE,"Twitter for iPhone"
"5358","Uber Releases Ludwig, An #AI Toolkit that Simplifies #DeepLearning with No Code.  By @gp_pulipaka

#BigData #Analytics #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/veFCLatf5k https://t.co/QnvSd1oOCp",FALSE,FALSE,"Mexico City, M�xico",4491,FALSE,"Twitter for iPhone"
"5359","Just a heads up, new version of #rstats wdpar pkg is now on CRAN (0.0.2). This fixes data dl issues on Windows, and incorrect omission/partial erasure of some protected areas. I'd recommend rerunning any analyses with the new version to be safe. Many thanks for the bug reports!",FALSE,FALSE,"Gold Coast, Queensland",1124,FALSE,"Twitter Web Client"
"5360","Exploring Bioclim data for some environmental association analyses i'm playing around with. I put this figure together today using #rastervis in #rstats to help pitch the idea to my supervisors. https://t.co/TVmJBOJEYS",FALSE,FALSE,"Melbourne, Victoria",93,NA,"Twitter Web Client"
"5361","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"Pakistan",870,FALSE,"Census 2017"
"5362","Free eBook: Practical Time Series Analysis. #BigData #Analytics #NoSQL #MemSQL #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books 
https://t.co/UbB1UhGSha https://t.co/TF0i0MIiIl",FALSE,FALSE,"JKT-BGR-BDG",347,FALSE,"Twitter Web App"
"5363","Free eBook: Practical Time Series Analysis. #BigData #Analytics #NoSQL #MemSQL #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books 
https://t.co/UbB1UhGSha https://t.co/TF0i0MIiIl",FALSE,FALSE,"Gurgaon, India",384,FALSE,"Twitter Web App"
"5364","<U+0001F6A8>Napravio sam animiranu mapu gradova u kojima se protestuje

1)Kliknite ovde: https://t.co/CmKGBsFQN1

2)Odaberite ""Play"" ili prevucite kru�ic do datuma koji vas interesuje

3)Predite mi�em preko tacke za naziv grada i br. protesta

4) U�ivajte!

#1od5miliona
#dataviz #rstats https://t.co/sME3Ac0O8F",FALSE,FALSE,"",40,FALSE,"Twitter for Android"
"5365","Creating a Zoo of Atari-Playing Agents for Deep #Reinforcementlearning. #BigData #Analytics #DeepLearning #MachineLearning #DataScience #IoT #IIoT #Python #RStats #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/xYyR3euVAh https://t.co/mu48u4cR28",FALSE,FALSE,"global",153,FALSE,"Twitter Web Client"
"5366","Free eBook: Practical Time Series Analysis. #BigData #Analytics #NoSQL #MemSQL #MachineLearning #DataScience #IoT #IIoT #Python #RStats #TensorFlow #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Books 
https://t.co/UbB1UhGSha https://t.co/TF0i0MIiIl",FALSE,FALSE,"global",153,FALSE,"Twitter Web Client"
"5367","Using @thomasp85's #gganimate and my #ncaahoopR package to show @DukeMBB's epic comeback over @LouisvilleMBB tonight. #rstats https://t.co/hqRrrJNZ3c",FALSE,FALSE,"New Orleans, LA",562,FALSE,"Twitter Web Client"
"5368","Uber Releases Ludwig, An #AI Toolkit that Simplifies #DeepLearning with No Code.  By @gp_pulipaka

#BigData #Analytics #MachineLearning #IoT #IIoT #Python #RStats #TensorFlow #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/veFCLatf5k https://t.co/QnvSd1oOCp",FALSE,FALSE,"",7547,NA,"Twitter for Android"
"5369","R is hard to google. So I vote we rename R to Roo, and the mascot could be Roo <U+0001F998>from Pooh, and his buddy could be a cute little snake <U+0001F40D> for like Python. Think of all the fan art of the tiny snek and Roo cuddling. And then #Python people and #Rstats people could be friends. <U+2764><U+FE0F>.",FALSE,FALSE,"Auckland, Aotearoa",1704,FALSE,"Twitter for Android"
"5370","Visualizing seasonal housing inventory trends in NYC using #gganimate @streeteasy #rstats https://t.co/oGYD9zLLsQ https://t.co/u1FT6wO8aa",FALSE,FALSE,"New York, NY",24,NA,"Twitter Web App"
"5371","<U+0001F1F7><U+0001F1F8>Serbia has the largest share of population at risk of poverty among 33 surveyed European states

MAP <U+0001F447>
https://t.co/51pANKpDHa

<U+0001F1F7><U+0001F1F8>Srbija ima najveci udeo ljudi na ivici siroma�tva od 33 evropske zemlje

#poverty #inequality #Europe #census #data #dataviz #rstats #maps https://t.co/pXW4t6tN1g",FALSE,FALSE,"Belgrade, Republic of Serbia",543,FALSE,"Twitter for Android"
"5372","Using @thomasp85's #gganimate and my #ncaahoopR package to show @DukeMBB's epic comeback over @LouisvilleMBB tonight. #rstats https://t.co/hqRrrJNZ3c",FALSE,FALSE,"O Fallon, MO",348,FALSE,"Twitter for Android"
"5373","#MachineLearning on Distributed Data with #ApacheSpark and #CosmosDB. #BigData #Analytics #NoSQL #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/sJrqXDsGY3 https://t.co/y4Ci2wXkXn",FALSE,FALSE,"Everywhere",17,FALSE,"Cosmic News"
"5374","#MachineLearning on Distributed Data with #ApacheSpark and #CosmosDB. #BigData #Analytics #NoSQL #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/sJrqXDsGY3 https://t.co/y4Ci2wXkXn",FALSE,FALSE,"Everywhere",17,FALSE,"Cosmic News"
"5375","#MachineLearning on Distributed Data with #ApacheSpark and #CosmosDB. #BigData #Analytics #NoSQL #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/sJrqXDsGY3 https://t.co/y4Ci2wXkXn",FALSE,FALSE,"Everywhere",17,FALSE,"Cosmic News"
"5376","#MachineLearning on Distributed Data with #ApacheSpark and #CosmosDB. #BigData #Analytics #NoSQL #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/sJrqXDsGY3 https://t.co/y4Ci2wXkXn",FALSE,FALSE,"Everywhere",17,FALSE,"Cosmic News"
"5377","#MachineLearning on Distributed Data with #ApacheSpark and #CosmosDB. #BigData #Analytics #NoSQL #DataScience #AI #IoT #IIoT #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #VueJS #GoLang #CloudComputing #Serverless #DataScientist #Linux 
https://t.co/sJrqXDsGY3 https://t.co/y4Ci2wXkXn",FALSE,FALSE,"Everywhere",17,FALSE,"Cosmic News"
